,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),mean-grad-hist (exit),ema-26 (exit),sma-compare (exit),ema-12 (exit),open (exit),sma-05 (exit),short_kdj (exit),sma-25 (exit),volume (exit),sma-07 (exit),long_jcrosk (exit),high (exit),low (exit),close (exit)
822,XLM/USDT:USDT,2021-02-15 04:45:00+00:00,first_buy,trailing_stop_loss,0.45712,0.46,0.468994717610696,0.4859042939892436,0.44939,0,0.45568000000000003,11404703.0,0,False,0.459630000000002,0.46385142857142725,0.4931223999999997,6.54030906,0.10698742084501166,1,1,0.5295865785650549,0,0.5272470795955227,0.5223500000000001,0.5281260000000016,False,0.5303063999999997,12776085.0,0.5309571428571415,0,0.5249900000000001,0.5127,0.5147
823,XLM/USDT:USDT,2021-02-15 21:45:00+00:00,first_buy,trailing_stop_loss,0.50229,0.5158400000000001,0.5225550059548618,0.5240340257163261,0.50175,1,0.50697,12421269.0,0,False,0.5156440000000015,0.5214142857142843,0.5290903999999997,-2.86840984,-0.046739923150744,1,1,0.4925095545074408,1,0.49596887702271875,0.48553,0.4898860000000009,False,0.49634719999999966,3601211.0,0.49238285714285557,0,0.49037000000000003,0.48525,0.48675
824,XLM/USDT:USDT,2021-02-17 03:15:00+00:00,first_buy,trailing_stop_loss,0.48237,0.48267000000000004,0.4797134844696467,0.481248082169996,0.47181000000000006,1,0.47335000000000005,8216997.0,1,False,0.47932600000000064,0.47843857142857005,0.4814359999999996,0.66845192,0.01093013493855517,0,1,0.49996632662925666,1,0.5030652073854087,0.49182000000000003,0.49642000000000036,False,0.5056583999999995,5788443.0,0.4989271428571415,0,0.49435000000000007,0.48823000000000005,0.4937
825,XLM/USDT:USDT,2021-02-18 19:00:00+00:00,first_buy,trailing_stop_loss,0.50499,0.50653,0.5014729565331644,0.5004202216264572,0.50149,1,0.5026400000000001,3935648.0,1,False,0.5036260000000004,0.5020171428571415,0.49942839999999933,-1.22067033,-0.01988797829082857,0,1,0.524255279518263,0,0.5247254159351374,0.5124700000000001,0.5233740000000006,False,0.5249819999999993,12429261.0,0.5255314285714271,0,0.52048,0.5116200000000001,0.51812
826,XLM/USDT:USDT,2021-02-20 22:30:00+00:00,first_buy,trailing_stop_loss,0.50316,0.5036400000000001,0.5089452851287622,0.5131076493285769,0.49012000000000006,1,0.49907,16659525.0,0,False,0.5055000000000006,0.5071528571428556,0.5147439999999994,-3.12406583,-0.05126042571237622,1,1,0.4844693959118882,0,0.48785499021449125,0.48234000000000005,0.4835140000000009,False,0.4878931999999996,1759466.0,0.4834628571428556,0,0.48234000000000005,0.48,0.4802
827,XLM/USDT:USDT,2021-02-22 04:00:00+00:00,first_buy,trailing_stop_loss,0.47775000000000006,0.47783000000000003,0.4821156029901685,0.48619916170652544,0.47291000000000005,1,0.47483000000000003,5601252.0,0,False,0.47950200000000087,0.4814542857142841,0.4867523999999996,2.27319543,0.03707133727981539,1,1,0.4973780354891027,0,0.4922886515438765,0.50841,0.5106920000000009,False,0.48739039999999945,14406386.0,0.5054542857142842,0,0.5091,0.4943,0.49901000000000006
828,XLM/USDT:USDT,2021-02-22 09:45:00+00:00,first_buy,trailing_stop_loss,0.49403,0.49463,0.49544048509743127,0.4945239659586395,0.48816000000000004,1,0.48950000000000005,7071510.0,0,False,0.49253200000000097,0.49438142857142714,0.49338199999999943,-4.47176875,-0.07301152544160572,0,1,0.47881852110293216,1,0.48448432063925434,0.47705000000000003,0.4747560000000009,False,0.4904299999999995,16437054.0,0.4760885714285699,1,0.47909,0.46,0.46177
829,XLM/USDT:USDT,2021-02-22 13:45:00+00:00,first_buy,trailing_stop_loss,0.45842000000000005,0.46078,0.468506798492261,0.4765110110172515,0.45463000000000003,1,0.45958000000000004,5733067.0,0,False,0.46275200000000083,0.4630457142857128,0.4805755999999996,-4.90149821,-0.08009344409370514,1,1,0.46530267564729777,1,0.47437538057152917,0.45967,0.4593800000000009,False,0.4782231999999996,11334220.0,0.46103285714285563,0,0.46177,0.44675000000000004,0.44768
842,XLM/USDT:USDT,2021-02-27 21:30:00+00:00,first_buy,trailing_stop_loss,0.45442000000000005,0.45578,0.4529697162741521,0.44901630974399953,0.44358000000000003,1,0.44875000000000004,14616698.0,0,False,0.45383000000000184,0.45662428571428426,0.4478644,-3.0499428,-0.04991899811418528,0,1,0.4475927080067229,1,0.44793043305544306,0.43617000000000006,0.44495600000000185,False,0.45014,23631844.0,0.44742428571428433,0,0.44041,0.43,0.43428000000000005
830,XLM/USDT:USDT,2021-02-22 14:15:00+00:00,first_buy,trailing_stop_loss,0.44744000000000006,0.45364000000000004,0.4565853409323289,0.46950609312178626,0.40762000000000004,1,0.40864000000000006,43143795.0,0,False,0.4478820000000009,0.4528685714285699,0.47444239999999965,3.70410187,0.06056999459727563,1,1,0.44878275425550196,1,0.45477960716709254,0.44881000000000004,0.4493280000000007,False,0.45195119999999983,5633268.0,0.4517485714285699,0,0.45072,0.44324,0.44475000000000003
832,XLM/USDT:USDT,2021-02-23 05:15:00+00:00,first_buy,trailing_stop_loss,0.42794000000000004,0.42816000000000004,0.4310264152728697,0.4395891212487648,0.40836000000000006,1,0.40862000000000004,16972385.0,0,False,0.42651400000000106,0.4284485714285696,0.44260039999999984,-1.8773577,-0.03061362025663479,1,1,0.4141170133230998,1,0.42349225177997846,0.41466000000000003,0.408640000000001,False,0.4238011999999998,5256344.0,0.41065142857142684,0,0.41586,0.40451000000000004,0.40538
833,XLM/USDT:USDT,2021-02-23 08:45:00+00:00,first_buy,trailing_stop_loss,0.36963,0.39067,0.39965036173556934,0.4140764748291502,0.3685,1,0.37529,24555914.0,0,False,0.3909560000000011,0.396394285714284,0.41610759999999986,-6.06757231,-0.09904960264538358,1,1,0.3911964599300971,1,0.4089374766936576,0.37544000000000005,0.37693000000000104,False,0.41252199999999983,31852987.0,0.38721999999999823,0,0.38154000000000005,0.34408000000000005,0.3447
834,XLM/USDT:USDT,2021-02-23 09:15:00+00:00,first_buy,trailing_stop_loss,0.34469000000000005,0.36288000000000004,0.3828108507100822,0.40358581175338665,0.30576000000000003,1,0.33669000000000004,58441998.0,0,False,0.36319200000000107,0.3765957142857125,0.40879799999999983,4.0592916,0.06619583624931219,1,0,0.37618580974515936,0,0.39311067027782437,0.37901,0.37051000000000106,False,0.39566319999999977,17662580.0,0.3619914285714267,0,0.38320000000000004,0.36661000000000005,0.37116000000000005
835,XLM/USDT:USDT,2021-02-23 11:30:00+00:00,first_buy,trailing_stop_loss,0.3674,0.36785,0.3691856650845166,0.38485147513510465,0.34672000000000003,1,0.35617000000000004,14326469.0,0,False,0.3638420000000011,0.3666514285714268,0.3858391999999997,-3.76369196,-0.061308250869615014,1,1,0.3642817166099756,1,0.38132988438435617,0.35656000000000004,0.3570720000000011,False,0.3831227999999997,21586106.0,0.3622385714285697,0,0.35788000000000003,0.3351,0.33731000000000005
836,XLM/USDT:USDT,2021-02-23 12:45:00+00:00,first_buy,trailing_stop_loss,0.35618000000000005,0.37245,0.3626475534080268,0.3758305767293813,0.34773000000000004,0,0.36809000000000003,23398738.0,0,False,0.35569000000000106,0.35743428571428393,0.3739939999999997,0.76334436,0.01247994059730001,1,1,0.38054754314008493,0,0.38082213597659725,0.39587000000000006,0.38848600000000116,False,0.36859239999999965,6525015.0,0.38711428571428386,0,0.39668000000000003,0.39074000000000003,0.39202000000000004
837,XLM/USDT:USDT,2021-02-23 19:15:00+00:00,first_buy,trailing_stop_loss,0.37004000000000004,0.37625000000000003,0.377182036127994,0.37962917141449837,0.36865000000000003,0,0.37483000000000005,5466960.0,1,False,0.37322600000000106,0.37403142857142685,0.3831063999999996,4.82778463,0.07894746896023194,1,1,0.42268659684198456,0,0.420754518522472,0.42302,0.4240200000000011,False,0.4228287999999997,11461729.0,0.42409428571428404,0,0.42302,0.40989000000000003,0.41143
838,XLM/USDT:USDT,2021-02-24 14:30:00+00:00,first_buy,trailing_stop_loss,0.4108,0.4141,0.41671454656221757,0.41801880641094796,0.40857000000000004,1,0.41045000000000004,4430604.0,0,False,0.41062800000000116,0.41474285714285547,0.42201839999999974,-3.55344604,-0.058046989412837424,1,0,0.39686233192729303,1,0.40194064478885483,0.38856,0.39218800000000115,False,0.40309079999999986,2911957.0,0.39400714285714106,0,0.39351,0.38822,0.39207000000000003
839,XLM/USDT:USDT,2021-02-25 08:45:00+00:00,first_buy,trailing_stop_loss,0.40382,0.40497000000000005,0.4063621316806914,0.40662312911057397,0.40261,1,0.40457000000000004,2229167.0,0,False,0.40582200000000135,0.40620714285714127,0.4063723999999999,-1.13690611,-0.01858943670244994,1,1,0.40678402128246294,1,0.4097363794088283,0.40102000000000004,0.4044760000000017,False,0.41250440000000005,3979406.0,0.4048499999999983,0,0.40791000000000005,0.40029000000000003,0.40246000000000004
840,XLM/USDT:USDT,2021-02-25 22:00:00+00:00,first_buy,trailing_stop_loss,0.39591000000000004,0.39612,0.4003584026687572,0.40505396533142174,0.39041000000000003,1,0.39157000000000003,4903164.0,0,False,0.39711800000000175,0.3981585714285698,0.4077048,-3.21536639,-0.05259177636018586,1,1,0.3916038369902489,1,0.397833739776686,0.38407,0.38793400000000183,False,0.39895120000000006,10428299.0,0.3899571428571412,0,0.38773,0.37692000000000003,0.38053000000000003
831,XLM/USDT:USDT,2021-02-23 01:15:00+00:00,first_buy,trailing_stop_loss,0.45157,0.46140000000000003,0.4566239246738346,0.4575320786426979,0.45086000000000004,1,0.45125000000000004,5474418.0,0,False,0.453344000000001,0.4561771428571411,0.45963799999999977,-4.36064715,-0.07150826835709165,1,1,0.43640218331499986,1,0.4431967830245593,0.43283000000000005,0.432516000000001,False,0.44618519999999984,9236504.0,0.43400142857142676,1,0.43473000000000006,0.42169,0.42444000000000004
963,EGLD/USDT:USDT,2021-01-21 12:00:00+00:00,first_buy,trailing_stop_loss,37.514,37.74,37.65635422961016,38.05508924243613,37.345,0,37.398,4964.6,0,False,37.44280000000008,37.49485714285705,38.37172000000005,-2.80944388,-0.04692871068576678,1,1,36.9272674981999,1,37.18806128782796,36.32,36.58240000000009,False,37.360760000000056,8142.3,36.87585714285705,0,36.602,35.987,36.088
964,EGLD/USDT:USDT,2021-01-23 00:00:00+00:00,first_buy,trailing_stop_loss,37.206,37.356,37.39671738342626,37.55129173826945,37.069,1,37.202,5297.1,0,False,37.23380000000012,37.29085714285702,37.66720000000005,5.79713375,0.0973478835120557,1,1,40.68356795070563,0,39.6344544653555,43.209,41.802400000000134,False,39.18764000000006,44923.1,41.18242857142844,0,43.247,42.0,42.322
965,EGLD/USDT:USDT,2021-01-25 09:30:00+00:00,first_buy,trailing_stop_loss,47.436,47.512,46.91119417729021,46.062702440446124,46.838,0,46.838,13023.2,1,False,46.831200000000145,46.78985714285703,46.368520000000046,4.41799601,0.07245738871915965,0,1,50.81774191650872,0,49.677244490674155,50.868,52.005000000000145,False,49.45140000000005,31679.5,51.7545714285713,0,51.35,50.619,50.701
1087,DOT/USDT:USDT,2020-09-05 23:00:00+00:00,first_buy,trailing_stop_loss,4.091,4.097,4.108053328629753,4.160588354400839,3.901,1,3.916,787296.3,0,False,4.142399999999989,4.159142857142854,4.08160000000001,1.1494002,0.018815412603756163,0,1,4.124418272914673,0,4.144940793277276,4.105,4.144599999999987,False,4.076800000000009,205225.6,4.144571428571425,0,4.116,4.046,4.089
1088,DOT/USDT:USDT,2020-09-06 01:30:00+00:00,first_buy,trailing_stop_loss,4.09,4.117,4.107430846312416,4.135241475256737,3.958,1,4.014,372132.3,0,False,4.109199999999987,4.125999999999996,4.08744000000001,-3.7663168,-0.061699018827632984,0,1,3.9183473898329018,1,3.98456665724697,3.874,3.877599999999988,False,3.99496000000001,259021.2,3.8859999999999966,0,3.903,3.847,3.866
1089,DOT/USDT:USDT,2020-09-06 05:15:00+00:00,first_buy,trailing_stop_loss,3.867,3.875,3.8906016375509167,3.966302460413861,3.732,1,3.738,481984.9,1,False,3.847799999999988,3.8642857142857108,3.98784000000001,8.88115959,0.14472796367395668,1,1,4.355487275376063,0,4.230638636158396,4.43,4.448399999999987,False,4.14192000000001,426493.3,4.4499999999999975,0,4.523,4.378,4.404
1090,DOT/USDT:USDT,2020-09-06 10:30:00+00:00,first_buy,trailing_stop_loss,4.4030000000000005,4.416,4.347258463779746,4.235924663109626,4.275,1,4.302,414275.0,0,False,4.410799999999988,4.431142857142854,4.158480000000009,4.4457644,0.07277087733113792,0,1,4.628812359268519,0,4.459655140412558,4.809,4.781799999999987,False,4.4386400000000075,539096.3,4.720142857142853,0,4.813,4.6530000000000005,4.713
1091,DOT/USDT:USDT,2020-09-06 13:00:00+00:00,first_buy,trailing_stop_loss,4.713,4.723,4.630071996304132,4.472791796678294,4.612,1,4.6370000000000005,410440.1,0,False,4.763399999999987,4.7422857142857096,4.466720000000008,-2.3510916,-0.03833981144905515,0,1,4.634940889072789,0,4.533700645599856,4.68,4.654799999999987,False,4.568360000000008,510881.1,4.636285714285711,1,4.697,4.537,4.558
1092,DOT/USDT:USDT,2020-09-06 14:45:00+00:00,first_buy,trailing_stop_loss,4.556,4.603,4.609873059984667,4.529130227407274,4.472,1,4.472,449163.7,0,False,4.627599999999988,4.612714285714282,4.571920000000008,1.42479898,0.023211802841359992,0,1,4.72049217732631,1,4.730993700546329,4.704,4.707799999999986,False,4.764800000000009,202259.6,4.714571428571425,0,4.704,4.604,4.6129999999999995
1093,DOT/USDT:USDT,2020-09-07 03:00:00+00:00,first_buy,trailing_stop_loss,4.612,4.638,4.694416457737647,4.717660833839194,4.534,1,4.551,191273.1,0,False,4.664399999999986,4.687142857142853,4.754040000000009,-3.2142446,-0.05266579574271881,1,0,4.435987269030265,1,4.523907137104197,4.406,4.371399999999985,False,4.553160000000008,227989.8,4.381142857142854,0,4.412,4.329,4.364
1094,DOT/USDT:USDT,2020-09-07 07:15:00+00:00,first_buy,trailing_stop_loss,4.362,4.455,4.434758458410224,4.5168029047261085,4.316,0,4.428,281771.4,0,False,4.384599999999986,4.385285714285712,4.5420800000000074,-2.30665838,-0.0376934934074987,1,1,4.401157070894427,1,4.450256517881652,4.368,4.363999999999985,False,4.423800000000009,228900.2,4.387285714285711,0,4.402,4.297,4.301
1095,DOT/USDT:USDT,2020-09-07 11:15:00+00:00,first_buy,trailing_stop_loss,4.297,4.436,4.405132906141438,4.448533812853381,4.184,0,4.427,1047840.3,0,False,4.372399999999985,4.382571428571425,4.421880000000009,-5.4436584,-0.08901602125003978,1,1,4.290925020582087,1,4.372034557067399,4.151,4.213999999999984,False,4.386520000000009,684548.4,4.2568571428571405,0,4.22,4.075,4.167
1086,DOT/USDT:USDT,2020-09-05 20:45:00+00:00,first_buy,trailing_stop_loss,4.036,4.198,4.028332410798495,4.177775490455726,3.919,0,4.192,807128.3,0,False,4.008599999999989,3.915142857142855,4.2408800000000095,-2.5290266,-0.041270677807763424,0,1,4.142972115653344,0,4.1801554227529065,4.253,4.201399999999988,False,4.10128000000001,319129.5,4.186999999999997,1,4.26,4.087,4.088
1096,DOT/USDT:USDT,2020-09-07 12:45:00+00:00,first_buy,trailing_stop_loss,4.167,4.171,4.25093655587715,4.346772738025369,4.005,1,4.031,873013.3,0,False,4.162599999999984,4.218285714285711,4.372440000000009,4.77677365,0.07784465084682371,1,1,4.435811514109974,1,4.457910772014558,4.404,4.4217999999999815,False,4.470040000000009,177386.5,4.435999999999997,0,4.406,4.359,4.36
1098,DOT/USDT:USDT,2020-09-08 22:30:00+00:00,first_buy,trailing_stop_loss,4.162,4.183,4.222704898091236,4.261374155795582,4.115,1,4.128,270801.4,1,False,4.192399999999983,4.205714285714283,4.285480000000009,6.4600929,0.10558273772559489,1,1,4.681010089083848,1,4.712495459446422,4.643,4.638999999999983,False,4.746000000000009,184723.2,4.658285714285713,1,4.644,4.5809999999999995,4.587
1099,DOT/USDT:USDT,2020-09-10 08:00:00+00:00,first_buy,trailing_stop_loss,4.591,4.592,4.667008536917103,4.70342172170965,4.52,1,4.59,362893.1,0,False,4.628199999999984,4.641285714285713,4.735160000000009,-1.78188424,-0.02916592203756508,1,1,4.636401579903033,1,4.658422546204398,4.636,4.608599999999985,False,4.6729600000000096,442400.2,4.609285714285712,1,4.645,4.511,4.527
1100,DOT/USDT:USDT,2020-09-10 16:30:00+00:00,first_buy,trailing_stop_loss,4.527,4.556,4.6158782599179515,4.6469097650040725,4.442,1,4.503,646670.6,0,False,4.584799999999985,4.5901428571428555,4.665160000000009,-2.28894392,-0.03733878823818863,1,1,4.4513246966575775,1,4.492443461678313,4.421,4.406999999999988,False,4.519680000000011,89200.4,4.42585714285714,0,4.425,4.377,4.383
1101,DOT/USDT:USDT,2020-09-11 04:00:00+00:00,first_buy,trailing_stop_loss,4.38,4.391,4.433582435633335,4.480855057109549,4.294,1,4.336,344814.9,0,False,4.388999999999987,4.407285714285711,4.50712000000001,10.87325083,0.1776711621254096,1,1,5.293522553311889,0,5.296675132429636,5.2620000000000005,5.268599999999989,False,5.334360000000007,630847.5,5.267428571428569,0,5.267,5.153,5.189
1102,DOT/USDT:USDT,2020-09-13 10:15:00+00:00,first_buy,trailing_stop_loss,5.189,5.189,5.2649806220331365,5.282699196694107,5.076,1,5.108,1067895.5,0,False,5.229199999999989,5.245571428571426,5.323880000000007,-2.4783264,-0.04040753605970997,1,1,5.1343132196704495,0,5.152498965655354,5.177,5.157199999999987,False,5.12684000000001,506743.7,5.139571428571425,1,5.177,5.064,5.112
1103,DOT/USDT:USDT,2020-09-13 16:15:00+00:00,first_buy,trailing_stop_loss,5.112,5.12,5.0944188781826885,5.131943486717921,4.832,1,4.875,1327091.2,0,False,5.101199999999987,5.109428571428568,5.114280000000011,4.02865766,0.06599111337524947,1,1,5.290562275846253,1,5.3249078675513735,5.266,5.264599999999987,False,5.334240000000012,102131.7,5.2765714285714225,0,5.289,5.223,5.229
1104,DOT/USDT:USDT,2020-09-15 04:45:00+00:00,first_buy,trailing_stop_loss,5.228,5.243,5.279398848792983,5.316988766251272,5.214,1,5.218,100346.1,0,False,5.245799999999987,5.262857142857137,5.325160000000012,-1.58375566,-0.02592074048702527,1,1,5.146518420999972,1,5.174081944008479,5.104,5.131399999999983,False,5.172440000000018,101712.9,5.151857142857139,0,5.139,5.098,5.117
1105,DOT/USDT:USDT,2020-09-16 00:00:00+00:00,first_buy,trailing_stop_loss,5.117,5.118,5.133515586999977,5.165779577785629,5.044,1,5.062,348304.8,0,False,5.110199999999984,5.131285714285711,5.165320000000017,0.22535062,0.003676232517101192,1,0,5.158388096377669,0,5.190405444226025,5.143,5.146399999999977,False,5.18548000000002,58555.7,5.145714285714275,0,5.165,5.139,5.155
1106,DOT/USDT:USDT,2020-09-18 23:15:00+00:00,first_buy,trailing_stop_loss,5.252,5.287,5.215585693119564,5.205719819095733,5.205,1,5.247,139103.3,0,False,5.235199999999977,5.228571428571418,5.181480000000019,-3.92692187,-0.06442933089272951,0,1,5.075451300972953,1,5.105690370176405,5.048,5.047399999999979,False,5.125000000000025,197780.1,5.057571428571417,1,5.05,5.002,5.016
1097,DOT/USDT:USDT,2020-09-08 09:00:00+00:00,first_buy,trailing_stop_loss,4.36,4.371,4.424917435016132,4.451028492606072,4.321,1,4.365,255654.4,0,False,4.406799999999981,4.422571428571425,4.463640000000009,-3.3730522,-0.055128632247276314,1,1,4.239923970471461,1,4.2720440882592285,4.248,4.213799999999983,False,4.294840000000009,136362.3,4.225571428571426,0,4.265,4.158,4.167
1107,DOT/USDT:USDT,2020-09-19 18:15:00+00:00,first_buy,trailing_stop_loss,5.016,5.016,5.05445879313096,5.093342935348523,4.889,1,4.939,521267.2,0,False,5.025199999999979,5.034857142857132,5.114200000000024,-3.41778659,-0.055750677912177235,1,1,4.842471018838056,1,4.864950180377219,4.821,4.82959999999998,False,4.872520000000022,469933.5,4.840571428571418,0,4.821,4.747,4.77
1085,DOT/USDT:USDT,2020-09-05 19:45:00+00:00,first_buy,trailing_stop_loss,3.618,3.901,4.003851648440393,4.2256608318036015,3.581,0,3.894,913282.1,0,False,3.7925999999999886,3.8459999999999974,4.327400000000011,0.2697731,0.004406014929628893,1,0,3.9985746673073117,0,4.176637529692185,3.975,3.8931999999999882,False,4.25632000000001,772743.1,3.8728571428571406,0,4.08,3.952,4.032
